article_id,title,user_id
1305,gosales transactions for naive bayes model,23
813,generative adversarial networks (gans),21
1393,the nurse assignment problem,797
1143,airbnb data for analytics: toronto reviews,765
1017,the pandas data analysis library,911
1166,analyzing data by using the sparkling.data library features,170
1293,finding optimal locations of new store using decision optimization,1068
1330,insights from new york car accident reports,696
260,the machine learning database,1069
20,working interactively with rstudio and notebooks in dsx,670
1429,use deep learning for image classification,894
29,experience iot with coursera,23
268,sector correlations shiny app,832
1169,annual precipitation by country 1990-2009,395
241,i am not a data scientist – ibm watson data lab,937
113,"this week in data science (february 28, 2017)",726
957,brunel interactive visualizations in jupyter notebooks,1070
1314,healthcare python streaming application demo,173
1330,insights from new york car accident reports,199
1181,car performance data,1041
1429,use deep learning for image classification,82
78,"this week in data science (may 16, 2017)",1071
1164,analyze open data sets with pandas dataframes,508
20,working interactively with rstudio and notebooks in dsx,186
957,brunel interactive visualizations in jupyter notebooks,471
1017,the pandas data analysis library,1072
202,analyze open data sets using pandas in a python notebook,638
1305,gosales transactions for naive bayes model,1073
101,how to choose a project to practice data science,1074
1429,use deep learning for image classification,824
1305,gosales transactions for naive bayes model,1075
193,spark 2.1 and job monitoring available in dsx,1076
477,markdown for jupyter notebooks cheatsheet,1066
1368,putting a human face on machine learning,49
1432,visualize data with the matplotlib library,1077
809,use the machine learning library,518
241,i am not a data scientist – ibm watson data lab,950
415,using machine learning to predict value of homes on airbnb,1078
515,the art of side effects: curing apache spark streaming’s amnesia (part 1/2),1079
949,apache spark sql analyzer resolves order-by column,834
833,machine learning and the science of choosing,969
120,a dynamic duo – inside machine learning – medium,683
32,a kaggler's guide to model stacking in practice,1080
1141,airbnb data for analytics: toronto calendar,1081
1324,ibm watson facebook posts for 2015,98
1160,analyze accident reports on amazon emr spark,606
1429,use deep learning for image classification,895
1398,total population by country,521
1432,visualize data with the matplotlib library,1082
1164,analyze open data sets with pandas dataframes,1083
1364,predicting churn with the spss random tree algorithm,1084
20,working interactively with rstudio and notebooks in dsx,1085
1336,learn basics about notebooks and apache spark,754
1053,access mysql with python,194
78,"this week in data science (may 16, 2017)",1064
682,easy json loading and social sharing in dsx notebooks,1086
101,how to choose a project to practice data science,694
1424,use spark for python to load data and run sql queries,471
101,how to choose a project to practice data science,457
1170,"apache spark lab, part 1: basic concepts",8
1364,predicting churn with the spss random tree algorithm,1087
1293,finding optimal locations of new store using decision optimization,765
1304,gosales transactions for logistic regression model,1088
50,graph-based machine learning,862
109,tensorflow quick tips,242
1274,data model with streaming analytics and python,409
898,neural language modeling from scratch (part 1),45
1368,putting a human face on machine learning,659
1330,insights from new york car accident reports,1089
2,"this week in data science (april 18, 2017)",668
462,i'd rather predict basketball games than elections: elastic nba rankings,971
213,modeling energy usage in new york city,842
65,interconnect with us,445
1393,the nurse assignment problem,420
1296,fortune 100 companies,419
1436,welcome to pixiedust,445
1343,maximize oil company profits,241
1282,employed population by occupation and age,912
1305,gosales transactions for naive bayes model,600
1436,welcome to pixiedust,1090
658,automating web analytics through python,34
871,overfitting in machine learning: what it is and how to prevent it,1091
1274,data model with streaming analytics and python,765
1014,"1448    i ranked every intro to data science course on...
Name: title, dtype: object",845
32,a kaggler's guide to model stacking in practice,9
884,don’t overlook simpler techniques and algorithms,953
422,brunel 2.0 preview,223
189,common excel tasks demonstrated in pandas,822
485,a moving average trading strategy,886
462,i'd rather predict basketball games than elections: elastic nba rankings,1092
1173,births attended by skilled health staff (% of total) by country,980
1054,access mysql with r,1093
43,deep learning with tensorflow course by big data university,1094
1436,welcome to pixiedust,582
1158,airbnb data for analytics: washington d.c. reviews,111
116,practical tutorial on random forest and parameter tuning in r,1095
1166,analyzing data by using the sparkling.data library features,536
1028,working with sqlite databases using python and pandas,1095
898,neural language modeling from scratch (part 1),612
1000,recommender systems: approaches & algorithms,168
310,time series prediction using recurrent neural networks (lstms),1
202,analyze open data sets using pandas in a python notebook,987
723,10 essential algorithms for machine learning engineers,939
1286,environment statistics database - water,1096
477,markdown for jupyter notebooks cheatsheet,783
33,using brunel in ipython/jupyter notebooks,773
1393,the nurse assignment problem,49
1296,fortune 100 companies,346
1398,total population by country,858
1304,gosales transactions for logistic regression model,647
39,pulling and displaying etf data,953
151,jupyter notebook tutorial,990
1171,"apache spark lab, part 2: querying data",52
1431,visualize car data with brunel,296
151,jupyter notebook tutorial,651
1054,access mysql with r,1097
470,what’s new in the streaming analytics service on bluemix,1098
